Exposure,Theta_A,Seed,Article,t,N,B,A
half,0.5,43,a,5,0,0,0
half,0.5,43,a,6,0,0,0
half,0.5,43,a,7,0,0,0
half,0.5,43,a,8,0,0,0
half,0.5,43,a,9,0,0,0
half,0.5,44,a,0,69,0,69
half,0.5,44,a,1,3,0,3
half,0.5,44,a,2,0,0,0
half,0.5,44,a,3,0,0,0
half,0.5,44,a,4,0,0,0
half,0.5,44,a,5,0,0,0
half,0.5,44,a,6,0,0,0
half,0.5,44,a,7,0,0,0
half,0.5,44,a,8,0,0,0
half,0.5,44,a,9,0,0,0
half,0.5,45,a,0,69,0,69
half,0.5,45,a,1,3,0,3
half,0.5,45,a,2,0,0,0
half,0.5,45,a,3,0,0,0
half,0.5,45,a,4,0,0,0
half,0.5,45,a,5,0,0,0
half,0.5,45,a,6,0,0,0
half,0.5,45,a,7,0,0,0
half,0.5,45,a,8,0,0,0
half,0.5,45,a,9,0,0,0
half,0.5,46,a,0,69,0,69
half,0.5,46,a,1,1,0,1
half,0.5,46,a,2,0,0,0
half,0.5,46,a,3,0,0,0
half,0.5,46,a,4,0,0,0
half,0.5,46,a,5,0,0,0
half,0.5,46,a,6,0,0,0
half,0.5,46,a,7,0,0,0
half,0.5,46,a,8,0,0,0
half,0.5,46,a,9,0,0,0
half,0.5,47,a,0,69,0,69
half,0.5,47,a,1,1,0,1
half,0.5,47,a,2,0,0,0
half,0.5,47,a,3,0,0,0
half,0.5,47,a,4,0,0,0
half,0.5,47,a,5,0,0,0
half,0.5,47,a,6,0,0,0
half,0.5,47,a,7,0,0,0
half,0.5,47,a,8,0,0,0
half,0.5,47,a,9,0,0,0
half,0.5,48,a,0,69,0,69
half,0.5,48,a,1,3,1,2
half,0.5,48,a,2,0,0,0
half,0.5,48,a,3,0,0,0
half,0.5,48,a,4,0,0,0
half,0.5,48,a,5,0,0,0
half,0.5,48,a,6,0,0,0
half,0.5,48,a,7,0,0,0
half,0.5,48,a,8,0,0,0
half,0.5,48,a,9,0,0,0
half,0.5,49,a,0,69,0,69
half,0.5,49,a,1,4,1,3
half,0.5,49,a,2,0,0,0
half,0.5,49,a,3,0,0,0
half,0.5,49,a,4,0,0,0
half,0.5,49,a,5,0,0,0
half,0.5,49,a,6,0,0,0
half,0.5,49,a,7,0,0,0
half,0.5,49,a,8,0,0,0
half,0.5,49,a,9,0,0,0
half,0.5,50,a,0,69,0,69
half,0.5,50,a,1,2,1,1
half,0.5,50,a,2,0,0,0
half,0.5,50,a,3,0,0,0
half,0.5,50,a,4,0,0,0
half,0.5,50,a,5,0,0,0
half,0.5,50,a,6,0,0,0
half,0.5,50,a,7,0,0,0
half,0.5,50,a,8,0,0,0
half,0.5,50,a,9,0,0,0
half,0.5,51,a,0,69,0,69
half,0.5,51,a,1,1,0,1
half,0.5,51,a,2,0,0,0
half,0.5,51,a,3,0,0,0
half,0.5,51,a,4,0,0,0
half,0.5,51,a,5,0,0,0
half,0.5,51,a,6,0,0,0
half,0.5,51,a,7,0,0,0
half,0.5,51,a,8,0,0,0
half,0.5,51,a,9,0,0,0
half,0.5,52,a,0,69,0,69
half,0.5,52,a,1,1,0,1
half,0.5,52,a,2,0,0,0
half,0.5,52,a,3,0,0,0
half,0.5,52,a,4,0,0,0
half,0.5,52,a,5,0,0,0
half,0.5,52,a,6,0,0,0
half,0.5,52,a,7,0,0,0
half,0.5,52,a,8,0,0,0
half,0.5,52,a,9,0,0,0
half,0.5,53,a,0,69,0,69
half,0.5,53,a,1,0,0,0
half,0.5,53,a,2,0,0,0
half,0.5,53,a,3,0,0,0
half,0.5,53,a,4,0,0,0
half,0.5,53,a,5,0,0,0
half,0.5,53,a,6,0,0,0
half,0.5,53,a,7,0,0,0
half,0.5,53,a,8,0,0,0
half,0.5,53,a,9,0,0,0
half,0.5,54,a,0,69,0,69
half,0.5,54,a,1,2,0,2
half,0.5,54,a,2,0,0,0
half,0.5,54,a,3,0,0,0
half,0.5,54,a,4,0,0,0
half,0.5,54,a,5,0,0,0
half,0.5,54,a,6,0,0,0
half,0.5,54,a,7,0,0,0
half,0.5,54,a,8,0,0,0
half,0.5,54,a,9,0,0,0
half,0.5,55,a,0,69,0,69
half,0.5,55,a,1,1,1,0
half,0.5,55,a,2,0,0,0
half,0.5,55,a,3,0,0,0
half,0.5,55,a,4,0,0,0
half,0.5,55,a,5,0,0,0
half,0.5,55,a,6,0,0,0
half,0.5,55,a,7,0,0,0
half,0.5,55,a,8,0,0,0
half,0.5,55,a,9,0,0,0
half,0.5,56,a,0,69,0,69
half,0.5,56,a,1,1,0,1
half,0.5,56,a,2,0,0,0
half,0.5,56,a,3,0,0,0
half,0.5,56,a,4,0,0,0
half,0.5,56,a,5,0,0,0
half,0.5,56,a,6,0,0,0
half,0.5,56,a,7,0,0,0
half,0.5,56,a,8,0,0,0
half,0.5,56,a,9,0,0,0
half,0.5,57,a,0,69,0,69
half,0.5,57,a,1,0,0,0
half,0.5,57,a,2,0,0,0
half,0.5,57,a,3,0,0,0
half,0.5,57,a,4,0,0,0
half,0.5,57,a,5,0,0,0
half,0.5,57,a,6,0,0,0
half,0.5,57,a,7,0,0,0
half,0.5,57,a,8,0,0,0
half,0.5,57,a,9,0,0,0
half,0.5,58,a,0,69,0,69
half,0.5,58,a,1,2,0,2
half,0.5,58,a,2,0,0,0
half,0.5,58,a,3,0,0,0
half,0.5,58,a,4,0,0,0
half,0.5,58,a,5,0,0,0
half,0.5,58,a,6,0,0,0
half,0.5,58,a,7,0,0,0
half,0.5,58,a,8,0,0,0
half,0.5,58,a,9,0,0,0
half,0.5,59,a,0,69,0,69
half,0.5,59,a,1,4,0,4
half,0.5,59,a,2,0,0,0
half,0.5,59,a,3,0,0,0
half,0.5,59,a,4,0,0,0
half,0.5,59,a,5,0,0,0
half,0.5,59,a,6,0,0,0
half,0.5,59,a,7,0,0,0
half,0.5,59,a,8,0,0,0
half,0.5,59,a,9,0,0,0
half,0.5,60,a,0,69,0,69
half,0.5,60,a,1,3,1,2
half,0.5,60,a,2,0,0,0
half,0.5,60,a,3,0,0,0
half,0.5,60,a,4,0,0,0
half,0.5,60,a,5,0,0,0
half,0.5,60,a,6,0,0,0
half,0.5,60,a,7,0,0,0
half,0.5,60,a,8,0,0,0
half,0.5,60,a,9,0,0,0
half,0.5,61,a,0,69,0,69
half,0.5,61,a,1,3,0,3
half,0.5,61,a,2,0,0,0
half,0.5,61,a,3,0,0,0
half,0.5,61,a,4,0,0,0
half,0.5,61,a,5,0,0,0
half,0.5,61,a,6,0,0,0
half,0.5,61,a,7,0,0,0
half,0.5,61,a,8,0,0,0
half,0.5,61,a,9,0,0,0
half,0.5,62,a,0,69,0,69
half,0.5,62,a,1,3,0,3
half,0.5,62,a,2,0,0,0
half,0.5,62,a,3,0,0,0
half,0.5,62,a,4,0,0,0
half,0.5,62,a,5,0,0,0
half,0.5,62,a,6,0,0,0
half,0.5,62,a,7,0,0,0
half,0.5,62,a,8,0,0,0
half,0.5,62,a,9,0,0,0
half,0.5,63,a,0,69,0,69
half,0.5,63,a,1,1,0,1
half,0.5,63,a,2,0,0,0
half,0.5,63,a,3,0,0,0
half,0.5,63,a,4,0,0,0
half,0.5,63,a,5,0,0,0
half,0.5,63,a,6,0,0,0
half,0.5,63,a,7,0,0,0
half,0.5,63,a,8,0,0,0
half,0.5,63,a,9,0,0,0
half,0.5,64,a,0,69,0,69
half,0.5,64,a,1,0,0,0
half,0.5,64,a,2,0,0,0
half,0.5,64,a,3,0,0,0
half,0.5,64,a,4,0,0,0
half,0.5,64,a,5,0,0,0
half,0.5,64,a,6,0,0,0
half,0.5,64,a,7,0,0,0
half,0.5,64,a,8,0,0,0
half,0.5,64,a,9,0,0,0
half,0.5,65,a,0,69,0,69
half,0.5,65,a,1,2,0,2
half,0.5,65,a,2,0,0,0
half,0.5,65,a,3,0,0,0
half,0.5,65,a,4,0,0,0
half,0.5,65,a,5,0,0,0
half,0.5,65,a,6,0,0,0
half,0.5,65,a,7,0,0,0
half,0.5,65,a,8,0,0,0
half,0.5,65,a,9,0,0,0
half,0.5,66,a,0,69,0,69
half,0.5,66,a,1,1,0,1
half,0.5,66,a,2,0,0,0
half,0.5,66,a,3,0,0,0
half,0.5,66,a,4,0,0,0
half,0.5,66,a,5,0,0,0
half,0.5,66,a,6,0,0,0
half,0.5,66,a,7,0,0,0
half,0.5,66,a,8,0,0,0
half,0.5,66,a,9,0,0,0
half,0.5,67,a,0,69,0,69
half,0.5,67,a,1,1,0,1
half,0.5,67,a,2,0,0,0
half,0.5,67,a,3,0,0,0
half,0.5,67,a,4,0,0,0
half,0.5,67,a,5,0,0,0
half,0.5,67,a,6,0,0,0
half,0.5,67,a,7,0,0,0
half,0.5,67,a,8,0,0,0
half,0.5,67,a,9,0,0,0
half,0.5,68,a,0,69,0,69
half,0.5,68,a,1,2,0,2
half,0.5,68,a,2,0,0,0
half,0.5,68,a,3,0,0,0
half,0.5,68,a,4,0,0,0
half,0.5,68,a,5,0,0,0
half,0.5,68,a,6,0,0,0
half,0.5,68,a,7,0,0,0
half,0.5,68,a,8,0,0,0
half,0.5,68,a,9,0,0,0
half,0.5,69,a,0,69,0,69
half,0.5,69,a,1,0,0,0
half,0.5,69,a,2,0,0,0
half,0.5,69,a,3,0,0,0
half,0.5,69,a,4,0,0,0
half,0.5,69,a,5,0,0,0
half,0.5,69,a,6,0,0,0
half,0.5,69,a,7,0,0,0
half,0.5,69,a,8,0,0,0
half,0.5,69,a,9,0,0,0
half,0.5,70,a,0,69,0,69
half,0.5,70,a,1,3,0,3
half,0.5,70,a,2,0,0,0
half,0.5,70,a,3,0,0,0
half,0.5,70,a,4,0,0,0
half,0.5,70,a,5,0,0,0
half,0.5,70,a,6,0,0,0
half,0.5,70,a,7,0,0,0
half,0.5,70,a,8,0,0,0
half,0.5,70,a,9,0,0,0
half,0.5,71,a,0,69,0,69
half,0.5,71,a,1,1,0,1
half,0.5,71,a,2,0,0,0
half,0.5,71,a,3,0,0,0
half,0.5,71,a,4,0,0,0
half,0.5,71,a,5,0,0,0
half,0.5,71,a,6,0,0,0
half,0.5,71,a,7,0,0,0
half,0.5,71,a,8,0,0,0
half,0.5,71,a,9,0,0,0
half,0.5,72,a,0,69,0,69
half,0.5,72,a,1,1,0,1
half,0.5,72,a,2,0,0,0
half,0.5,72,a,3,0,0,0
half,0.5,72,a,4,0,0,0
half,0.5,72,a,5,0,0,0
half,0.5,72,a,6,0,0,0
half,0.5,72,a,7,0,0,0
half,0.5,72,a,8,0,0,0
half,0.5,72,a,9,0,0,0
half,0.5,73,a,0,69,0,69
half,0.5,73,a,1,1,0,1
half,0.5,73,a,2,0,0,0
half,0.5,73,a,3,0,0,0
half,0.5,73,a,4,0,0,0
half,0.5,73,a,5,0,0,0
half,0.5,73,a,6,0,0,0
half,0.5,73,a,7,0,0,0
half,0.5,73,a,8,0,0,0
half,0.5,73,a,9,0,0,0
half,0.5,74,a,0,69,0,69
half,0.5,74,a,1,0,0,0
half,0.5,74,a,2,0,0,0
half,0.5,74,a,3,0,0,0
half,0.5,74,a,4,0,0,0
half,0.5,74,a,5,0,0,0
half,0.5,74,a,6,0,0,0
half,0.5,74,a,7,0,0,0
half,0.5,74,a,8,0,0,0
half,0.5,74,a,9,0,0,0
half,0.5,75,a,0,69,0,69
half,0.5,75,a,1,2,1,1
half,0.5,75,a,2,0,0,0
half,0.5,75,a,3,0,0,0
half,0.5,75,a,4,0,0,0
half,0.5,75,a,5,0,0,0
half,0.5,75,a,6,0,0,0
half,0.5,75,a,7,0,0,0
half,0.5,75,a,8,0,0,0
half,0.5,75,a,9,0,0,0
half,0.5,76,a,0,69,0,69
half,0.5,76,a,1,2,0,2
half,0.5,76,a,2,0,0,0
half,0.5,76,a,3,0,0,0
half,0.5,76,a,4,0,0,0
half,0.5,76,a,5,0,0,0
half,0.5,76,a,6,0,0,0
half,0.5,76,a,7,0,0,0
half,0.5,76,a,8,0,0,0
half,0.5,76,a,9,0,0,0
half,0.5,77,a,0,69,0,69
half,0.5,77,a,1,3,1,2
half,0.5,77,a,2,0,0,0
half,0.5,77,a,3,0,0,0
half,0.5,77,a,4,0,0,0
half,0.5,77,a,5,0,0,0
half,0.5,77,a,6,0,0,0
half,0.5,77,a,7,0,0,0
half,0.5,77,a,8,0,0,0
half,0.5,77,a,9,0,0,0
half,0.5,78,a,0,69,0,69
half,0.5,78,a,1,2,0,2
half,0.5,78,a,2,0,0,0
half,0.5,78,a,3,0,0,0
half,0.5,78,a,4,0,0,0
half,0.5,78,a,5,0,0,0
half,0.5,78,a,6,0,0,0
half,0.5,78,a,7,0,0,0
half,0.5,78,a,8,0,0,0
half,0.5,78,a,9,0,0,0
half,0.5,79,a,0,69,0,69
half,0.5,79,a,1,1,0,1
half,0.5,79,a,2,0,0,0
half,0.5,79,a,3,0,0,0
half,0.5,79,a,4,0,0,0
half,0.5,79,a,5,0,0,0
half,0.5,79,a,6,0,0,0
half,0.5,79,a,7,0,0,0
half,0.5,79,a,8,0,0,0
half,0.5,79,a,9,0,0,0
half,0.5,80,a,0,69,0,69
half,0.5,80,a,1,2,0,2
half,0.5,80,a,2,0,0,0
half,0.5,80,a,3,0,0,0
half,0.5,80,a,4,0,0,0
half,0.5,80,a,5,0,0,0
half,0.5,80,a,6,0,0,0
half,0.5,80,a,7,0,0,0
half,0.5,80,a,8,0,0,0
half,0.5,80,a,9,0,0,0
half,0.5,81,a,0,69,0,69
half,0.5,81,a,1,3,1,2
half,0.5,81,a,2,0,0,0
half,0.5,81,a,3,0,0,0
half,0.5,81,a,4,0,0,0
half,0.5,81,a,5,0,0,0
half,0.5,81,a,6,0,0,0
half,0.5,81,a,7,0,0,0
half,0.5,81,a,8,0,0,0
half,0.5,81,a,9,0,0,0
half,0.5,82,a,0,69,0,69
half,0.5,82,a,1,5,0,5
half,0.5,82,a,2,0,0,0
half,0.5,82,a,3,0,0,0
half,0.5,82,a,4,0,0,0
half,0.5,82,a,5,0,0,0
half,0.5,82,a,6,0,0,0
half,0.5,82,a,7,0,0,0
half,0.5,82,a,8,0,0,0
half,0.5,82,a,9,0,0,0
half,0.5,83,a,0,69,0,69
half,0.5,83,a,1,3,0,3
half,0.5,83,a,2,0,0,0
half,0.5,83,a,3,0,0,0
half,0.5,83,a,4,0,0,0
half,0.5,83,a,5,0,0,0
half,0.5,83,a,6,0,0,0
half,0.5,83,a,7,0,0,0
half,0.5,83,a,8,0,0,0
half,0.5,83,a,9,0,0,0
half,0.5,84,a,0,69,0,69
half,0.5,84,a,1,3,0,3
half,0.5,84,a,2,0,0,0
half,0.5,84,a,3,0,0,0
half,0.5,84,a,4,0,0,0
half,0.5,84,a,5,0,0,0
half,0.5,84,a,6,0,0,0
half,0.5,84,a,7,0,0,0
half,0.5,84,a,8,0,0,0
half,0.5,84,a,9,0,0,0
half,0.5,85,a,0,69,0,69
half,0.5,85,a,1,2,0,2
half,0.5,85,a,2,0,0,0
half,0.5,85,a,3,0,0,0
half,0.5,85,a,4,0,0,0
half,0.5,85,a,5,0,0,0
half,0.5,85,a,6,0,0,0
half,0.5,85,a,7,0,0,0
half,0.5,85,a,8,0,0,0
half,0.5,85,a,9,0,0,0
half,0.5,86,a,0,69,0,69
half,0.5,86,a,1,0,0,0
half,0.5,86,a,2,0,0,0
half,0.5,86,a,3,0,0,0
half,0.5,86,a,4,0,0,0
half,0.5,86,a,5,0,0,0
half,0.5,86,a,6,0,0,0
half,0.5,86,a,7,0,0,0
half,0.5,86,a,8,0,0,0
half,0.5,86,a,9,0,0,0
half,0.5,87,a,0,69,0,69
half,0.5,87,a,1,2,0,2
half,0.5,87,a,2,0,0,0
half,0.5,87,a,3,0,0,0
half,0.5,87,a,4,0,0,0
half,0.5,87,a,5,0,0,0
half,0.5,87,a,6,0,0,0
half,0.5,87,a,7,0,0,0
half,0.5,87,a,8,0,0,0
half,0.5,87,a,9,0,0,0
half,0.5,88,a,0,69,0,69
half,0.5,88,a,1,1,0,1
half,0.5,88,a,2,0,0,0
half,0.5,88,a,3,0,0,0
half,0.5,88,a,4,0,0,0
half,0.5,88,a,5,0,0,0
half,0.5,88,a,6,0,0,0
half,0.5,88,a,7,0,0,0
half,0.5,88,a,8,0,0,0
half,0.5,88,a,9,0,0,0
half,0.5,89,a,0,69,0,69
half,0.5,89,a,1,0,0,0
half,0.5,89,a,2,0,0,0
half,0.5,89,a,3,0,0,0
half,0.5,89,a,4,0,0,0
half,0.5,89,a,5,0,0,0
half,0.5,89,a,6,0,0,0
half,0.5,89,a,7,0,0,0
half,0.5,89,a,8,0,0,0
half,0.5,89,a,9,0,0,0
half,0.5,90,a,0,69,0,69
half,0.5,90,a,1,6,0,6
half,0.5,90,a,2,0,0,0
half,0.5,90,a,3,0,0,0
half,0.5,90,a,4,0,0,0
half,0.5,90,a,5,0,0,0
half,0.5,90,a,6,0,0,0
half,0.5,90,a,7,0,0,0
half,0.5,90,a,8,0,0,0
half,0.5,90,a,9,0,0,0
half,0.5,91,a,0,69,0,69
half,0.5,91,a,1,2,1,1
half,0.5,91,a,2,0,0,0
half,0.5,91,a,3,0,0,0
half,0.5,91,a,4,0,0,0
half,0.5,91,a,5,0,0,0
half,0.5,91,a,6,0,0,0
half,0.5,91,a,7,0,0,0
half,0.5,91,a,8,0,0,0
half,0.5,91,a,9,0,0,0
half,0.5,92,a,0,69,0,69
half,0.5,92,a,1,3,0,3
half,0.5,92,a,2,0,0,0
half,0.5,92,a,3,0,0,0
half,0.5,92,a,4,0,0,0
half,0.5,92,a,5,0,0,0
half,0.5,92,a,6,0,0,0
half,0.5,92,a,7,0,0,0
half,0.5,92,a,8,0,0,0
half,0.5,92,a,9,0,0,0
half,0.5,93,a,0,69,0,69
half,0.5,93,a,1,2,0,2
half,0.5,93,a,2,1,0,1
half,0.5,93,a,3,0,0,0
half,0.5,93,a,4,0,0,0
half,0.5,93,a,5,0,0,0
half,0.5,93,a,6,0,0,0
half,0.5,93,a,7,0,0,0
half,0.5,93,a,8,0,0,0
half,0.5,93,a,9,0,0,0
half,0.5,94,a,0,69,0,69
half,0.5,94,a,1,1,0,1
half,0.5,94,a,2,0,0,0
half,0.5,94,a,3,0,0,0
half,0.5,94,a,4,0,0,0
half,0.5,94,a,5,0,0,0
half,0.5,94,a,6,0,0,0
half,0.5,94,a,7,0,0,0
half,0.5,94,a,8,0,0,0
half,0.5,94,a,9,0,0,0
half,0.5,95,a,0,69,0,69
half,0.5,95,a,1,0,0,0
half,0.5,95,a,2,0,0,0
half,0.5,95,a,3,0,0,0
half,0.5,95,a,4,0,0,0
half,0.5,95,a,5,0,0,0
half,0.5,95,a,6,0,0,0
half,0.5,95,a,7,0,0,0
half,0.5,95,a,8,0,0,0
half,0.5,95,a,9,0,0,0
half,0.5,96,a,0,69,0,69
half,0.5,96,a,1,3,1,2
half,0.5,96,a,2,1,1,0
half,0.5,96,a,3,0,0,0
half,0.5,96,a,4,0,0,0
half,0.5,96,a,5,0,0,0
half,0.5,96,a,6,0,0,0
half,0.5,96,a,7,0,0,0
half,0.5,96,a,8,0,0,0
half,0.5,96,a,9,0,0,0
half,0.5,97,a,0,69,0,69
half,0.5,97,a,1,3,1,2
half,0.5,97,a,2,0,0,0
half,0.5,97,a,3,0,0,0
half,0.5,97,a,4,0,0,0
half,0.5,97,a,5,0,0,0
half,0.5,97,a,6,0,0,0
half,0.5,97,a,7,0,0,0
half,0.5,97,a,8,0,0,0
half,0.5,97,a,9,0,0,0
half,0.5,98,a,0,69,0,69
half,0.5,98,a,1,3,0,3
half,0.5,98,a,2,0,0,0
half,0.5,98,a,3,0,0,0
half,0.5,98,a,4,0,0,0
half,0.5,98,a,5,0,0,0
half,0.5,98,a,6,0,0,0
half,0.5,98,a,7,0,0,0
half,0.5,98,a,8,0,0,0
half,0.5,98,a,9,0,0,0
half,0.5,99,a,0,69,0,69
half,0.5,99,a,1,4,1,3
half,0.5,99,a,2,1,0,1
half,0.5,99,a,3,0,0,0
half,0.5,99,a,4,0,0,0
half,0.5,99,a,5,0,0,0
half,0.5,99,a,6,0,0,0
half,0.5,99,a,7,0,0,0
half,0.5,99,a,8,0,0,0
half,0.5,99,a,9,0,0,0
half,0.5,0,b,0,69,69,0
half,0.5,0,b,1,1,1,0
half,0.5,0,b,2,0,0,0
half,0.5,0,b,3,0,0,0
half,0.5,0,b,4,0,0,0
half,0.5,0,b,5,0,0,0
half,0.5,0,b,6,0,0,0
half,0.5,0,b,7,0,0,0
half,0.5,0,b,8,0,0,0
half,0.5,0,b,9,0,0,0
half,0.5,1,b,0,69,69,0
half,0.5,1,b,1,1,1,0
half,0.5,1,b,2,0,0,0
half,0.5,1,b,3,0,0,0
half,0.5,1,b,4,0,0,0
half,0.5,1,b,5,0,0,0
half,0.5,1,b,6,0,0,0
half,0.5,1,b,7,0,0,0
half,0.5,1,b,8,0,0,0
half,0.5,1,b,9,0,0,0
half,0.5,2,b,0,69,69,0
half,0.5,2,b,1,0,0,0
half,0.5,2,b,2,0,0,0
half,0.5,2,b,3,0,0,0
half,0.5,2,b,4,0,0,0
half,0.5,2,b,5,0,0,0
half,0.5,2,b,6,0,0,0
half,0.5,2,b,7,0,0,0
half,0.5,2,b,8,0,0,0
half,0.5,2,b,9,0,0,0
half,0.5,3,b,0,69,69,0
half,0.5,3,b,1,4,4,0
half,0.5,3,b,2,0,0,0
half,0.5,3,b,3,0,0,0
half,0.5,3,b,4,0,0,0
half,0.5,3,b,5,0,0,0
half,0.5,3,b,6,0,0,0
half,0.5,3,b,7,0,0,0
half,0.5,3,b,8,0,0,0
half,0.5,3,b,9,0,0,0
half,0.5,4,b,0,69,69,0
half,0.5,4,b,1,3,3,0
half,0.5,4,b,2,0,0,0
half,0.5,4,b,3,0,0,0
half,0.5,4,b,4,0,0,0
half,0.5,4,b,5,0,0,0
half,0.5,4,b,6,0,0,0
half,0.5,4,b,7,0,0,0
half,0.5,4,b,8,0,0,0
half,0.5,4,b,9,0,0,0
half,0.5,5,b,0,69,69,0
half,0.5,5,b,1,1,1,0
half,0.5,5,b,2,0,0,0
half,0.5,5,b,3,0,0,0
half,0.5,5,b,4,0,0,0
half,0.5,5,b,5,0,0,0
half,0.5,5,b,6,0,0,0
half,0.5,5,b,7,0,0,0
half,0.5,5,b,8,0,0,0
half,0.5,5,b,9,0,0,0
half,0.5,6,b,0,69,69,0
half,0.5,6,b,1,1,1,0
half,0.5,6,b,2,0,0,0
half,0.5,6,b,3,0,0,0
half,0.5,6,b,4,0,0,0
half,0.5,6,b,5,0,0,0
half,0.5,6,b,6,0,0,0
half,0.5,6,b,7,0,0,0
half,0.5,6,b,8,0,0,0
half,0.5,6,b,9,0,0,0
half,0.5,7,b,0,69,69,0
half,0.5,7,b,1,1,1,0
half,0.5,7,b,2,0,0,0
half,0.5,7,b,3,0,0,0
half,0.5,7,b,4,0,0,0
half,0.5,7,b,5,0,0,0
half,0.5,7,b,6,0,0,0
half,0.5,7,b,7,0,0,0
half,0.5,7,b,8,0,0,0
half,0.5,7,b,9,0,0,0
half,0.5,8,b,0,69,69,0
half,0.5,8,b,1,2,2,0
half,0.5,8,b,2,0,0,0
half,0.5,8,b,3,0,0,0
half,0.5,8,b,4,0,0,0
half,0.5,8,b,5,0,0,0
half,0.5,8,b,6,0,0,0
half,0.5,8,b,7,0,0,0
half,0.5,8,b,8,0,0,0
half,0.5,8,b,9,0,0,0
half,0.5,9,b,0,69,69,0
half,0.5,9,b,1,1,1,0
half,0.5,9,b,2,0,0,0
half,0.5,9,b,3,0,0,0
half,0.5,9,b,4,0,0,0
half,0.5,9,b,5,0,0,0
half,0.5,9,b,6,0,0,0
half,0.5,9,b,7,0,0,0
half,0.5,9,b,8,0,0,0
half,0.5,9,b,9,0,0,0
half,0.5,10,b,0,69,69,0
half,0.5,10,b,1,0,0,0
half,0.5,10,b,2,0,0,0
half,0.5,10,b,3,0,0,0
half,0.5,10,b,4,0,0,0
half,0.5,10,b,5,0,0,0
half,0.5,10,b,6,0,0,0
half,0.5,10,b,7,0,0,0
half,0.5,10,b,8,0,0,0
half,0.5,10,b,9,0,0,0
half,0.5,11,b,0,69,69,0
half,0.5,11,b,1,1,1,0
half,0.5,11,b,2,0,0,0
half,0.5,11,b,3,0,0,0
half,0.5,11,b,4,0,0,0
half,0.5,11,b,5,0,0,0
half,0.5,11,b,6,0,0,0
half,0.5,11,b,7,0,0,0
half,0.5,11,b,8,0,0,0
half,0.5,11,b,9,0,0,0
half,0.5,12,b,0,69,69,0
half,0.5,12,b,1,1,1,0
half,0.5,12,b,2,0,0,0
half,0.5,12,b,3,0,0,0
half,0.5,12,b,4,0,0,0
half,0.5,12,b,5,0,0,0
half,0.5,12,b,6,0,0,0
half,0.5,12,b,7,0,0,0
half,0.5,12,b,8,0,0,0
half,0.5,12,b,9,0,0,0
half,0.5,13,b,0,69,69,0
half,0.5,13,b,1,2,2,0
half,0.5,13,b,2,0,0,0
half,0.5,13,b,3,0,0,0
half,0.5,13,b,4,0,0,0
half,0.5,13,b,5,0,0,0
half,0.5,13,b,6,0,0,0
half,0.5,13,b,7,0,0,0
half,0.5,13,b,8,0,0,0
half,0.5,13,b,9,0,0,0
half,0.5,14,b,0,69,69,0
half,0.5,14,b,1,2,2,0
half,0.5,14,b,2,0,0,0
half,0.5,14,b,3,0,0,0
half,0.5,14,b,4,0,0,0
half,0.5,14,b,5,0,0,0
half,0.5,14,b,6,0,0,0
half,0.5,14,b,7,0,0,0
half,0.5,14,b,8,0,0,0
half,0.5,14,b,9,0,0,0
half,0.5,15,b,0,69,69,0
half,0.5,15,b,1,3,3,0
half,0.5,15,b,2,0,0,0
half,0.5,15,b,3,0,0,0
half,0.5,15,b,4,0,0,0
half,0.5,15,b,5,0,0,0
half,0.5,15,b,6,0,0,0
half,0.5,15,b,7,0,0,0
half,0.5,15,b,8,0,0,0
half,0.5,15,b,9,0,0,0
half,0.5,16,b,0,69,69,0
half,0.5,16,b,1,4,4,0
half,0.5,16,b,2,0,0,0
half,0.5,16,b,3,0,0,0
half,0.5,16,b,4,0,0,0
half,0.5,16,b,5,0,0,0
half,0.5,16,b,6,0,0,0
half,0.5,16,b,7,0,0,0
half,0.5,16,b,8,0,0,0
half,0.5,16,b,9,0,0,0
half,0.5,17,b,0,69,69,0
half,0.5,17,b,1,1,1,0
half,0.5,17,b,2,0,0,0
half,0.5,17,b,3,0,0,0
half,0.5,17,b,4,0,0,0
half,0.5,17,b,5,0,0,0
half,0.5,17,b,6,0,0,0
half,0.5,17,b,7,0,0,0
half,0.5,17,b,8,0,0,0
half,0.5,17,b,9,0,0,0
half,0.5,18,b,0,69,69,0
half,0.5,18,b,1,0,0,0
half,0.5,18,b,2,0,0,0
half,0.5,18,b,3,0,0,0
half,0.5,18,b,4,0,0,0
half,0.5,18,b,5,0,0,0
half,0.5,18,b,6,0,0,0
half,0.5,18,b,7,0,0,0
half,0.5,18,b,8,0,0,0
half,0.5,18,b,9,0,0,0
half,0.5,19,b,0,69,69,0
half,0.5,19,b,1,2,2,0
half,0.5,19,b,2,0,0,0
half,0.5,19,b,3,0,0,0
half,0.5,19,b,4,0,0,0
half,0.5,19,b,5,0,0,0
half,0.5,19,b,6,0,0,0
half,0.5,19,b,7,0,0,0
half,0.5,19,b,8,0,0,0
half,0.5,19,b,9,0,0,0
half,0.5,20,b,0,69,69,0
half,0.5,20,b,1,0,0,0
half,0.5,20,b,2,0,0,0
half,0.5,20,b,3,0,0,0
half,0.5,20,b,4,0,0,0
half,0.5,20,b,5,0,0,0
half,0.5,20,b,6,0,0,0
half,0.5,20,b,7,0,0,0
half,0.5,20,b,8,0,0,0
half,0.5,20,b,9,0,0,0
half,0.5,21,b,0,69,69,0
